image,organ,category,finding,label_dir,sha256,dhash,width,height,bytes,exact_group,neardup_group
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/435071be-449f-432b-85be-ab88529c2f09.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,113b2a31a8ccc13b6ab7911a37360dddf562a3c4409225c833c4dce6b4492410,14757254672393105118,1221,1012,828175,8414,6554
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/43d7daf2-e2d2-4991-acae-cbcaa124f5d3.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,838caf84a0ffba22c592d16ce6bb6b98c72743687cf121fce8b7958fc9c5f53a,10281276834401222396,1221,1013,663082,8415,6555
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/441e2f6d-c4e9-4229-9478-13baf5d0101c.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,68872ab59eacbe704f3641255e556502a285302dbea9b27ba5f8e4b3de86e341,12433905424852562630,1349,1071,902716,8416,6556
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4459548d-c5dc-402c-908e-4a46eb9e4d13.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,d8ddf3915a95108f5a5bae2dc574210ecbd5605f9cae9c0fd46792efc435bbfb,10996132984902307460,1221,1013,821348,8417,6557
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/448d5243-e566-4365-8060-ecd733bed989.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,84cdf9600c7a72cbc09b8ae9869d65dec60a01226f373b4f770a964e332df582,12406350684190311810,1221,1012,972083,8418,6558
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/44d49134-ee57-40d2-abbd-3e4b58d62fb5.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,80450855275bf4f92a5df74b3067623885f571417403526a121c30ed64bfad56,14883885835650827938,1221,1012,691628,8419,6559
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4510114f-3195-4129-b8e7-012ce00625bf.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,469fb83d64d3c43ae5c82670b530623236e45aa610941aaa6395331300f6a54e,11280995044384432372,1349,1071,779169,8420,6560
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/451f5214-acaf-40c3-89b0-ed34342d43bd.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,ed6a1f20f7e5bbcc41b70cf25a0abeb843c66032dfd518316a0cc3a732ad6f7f,17210011329428883076,1349,1071,700711,8421,6561
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4525c17b-7ec6-4c58-a02a-af165dc4d429.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,7f41b325418f8451929813d27547c6ae43423f0ae0e4f026a46f87aece4b766b,14744455262648726198,1349,1071,828763,8422,6562
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4536e7de-7903-4a8b-ab1f-db51b492ae10.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,0e18bf7b3ca7f643e6e5cd4e37d8ad568fb9c9edd2320c2927d4c60b1c405654,16638239617471987384,613,524,219269,8423,6563
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/45b3f84f-f027-4748-aa55-acc94198aaee.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,4bb9bcf15a78a037b7c71999e641176fe6c6f3aff6264941e3c223361caac01c,14902112065295415028,1225,1012,958317,8424,6564
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/464abd7b-87a8-4c83-b539-863e203ece16.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,d4990e66c5b635e88d7297d7708544e032877afbb5b9af63669edc4cf9f3723f,14178470772749928592,1349,1071,729676,8425,6565
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/465334d5-5ff6-4929-ad63-88798e4169e8.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,50bf1cf8266b00664f8d8a306375c857dbf285bee08ec4762aa9a58b498c5d84,12422730867192317606,1349,1071,729146,8426,6566
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/46e1d746-4081-4da5-ac05-b543697aa8ba.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,df66f42200a497e92b6d0991afaebdc7f64a23f2e300493ace69e5b8af597545,18211638662900219646,1212,1012,734919,8427,6567
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/46eb7067-102d-4e7b-b3ff-8f2bcc01a240.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,32b6ae5d56c66cefda83e346a97e96c67550626632a71e504e2ef2669c118a73,17626629682394709180,1349,1071,725794,8428,6568
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/470107f2-bb31-4dbc-8e39-c28f3f7bc4b8.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,24c4089f24ae2f65a692f0d67965a9a1055adb9f08ffcb972432bbd6e49b1fab,9096918989633748732,613,523,215025,8429,6569
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/47556eaa-c8eb-4fab-adbb-38399ada73e5.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,b66d1291bf2e48e87466261a64fec9a1228b93471aaab1f38e25551def5fe2f6,14757395131752418958,613,524,246964,8430,6570
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/479441c4-93a8-48d3-9fbf-f79611d4c4ee.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,b0211012deafe2c390a563b567b318bc162af12a325814caccc310cb620fd004,13600376776769071856,1221,1012,693436,8431,6571
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/47ddd446-862d-4acf-8ff3-f26bbdec9815.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,3f117b5d01a556d4a866f3ac8f811e1f682c7f9467e516ddc8a189bd221c9c02,14703142336836149290,1279,1023,842490,8432,6572
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/47fc3c69-9a52-410a-aee7-846a58f1ead9.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,98aa0ab4a7b6e862280a3f1024fac5911282c90def362752baf9565fe27df269,14766923807565723276,613,523,225999,8433,6573
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/47fe3920-ad04-46ca-8628-68d0b8aa0cf6.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,44e30374211a2d57ff207dcc4234bf5045146ec1ba62cb2f446f4d9aec675ea1,14739275246913715964,1349,1071,709940,8434,6574
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/484dcf2d-9e55-47b1-bc41-cead2f482627.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,9d43124726a654316f52baeab5b9ef10293209a966e1a8291b9e87ab09072858,15910316772071752850,1225,1013,897308,8435,6575
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/491844ba-d1e1-4017-8076-7ac2c25f495d.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,1bb9f7c5367a34871db4513b3d00fa5d0ed39fdecdb3628448551031aeb53524,11881875699582171384,1349,1071,793528,8436,6576
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/498e6180-6757-4829-a478-b3bb1e381693.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,f9042ce3067501c3eda73380c74512902eb28e18632f4f54758a142effd179e8,14757983665984075518,613,523,223460,8437,6577
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/49e10571-c03b-4633-9e6d-4d999963b5f9.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,e85eee402b3853427413294c83225c275a0dd3c640b156ca2cd22250cb8e6547,14883953112831147692,1225,1013,801511,8438,6578
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4a1a9022-a5fb-4c9c-ac70-8255bb18763a.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,9563c19e3203528b767d0093f3505cd3dfb874d238b4b71d313e4bb18a9f92f5,15892249390538355440,1349,1071,835659,8439,6579
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4b2263df-ca38-4d8e-824c-3247c0f31ec3.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,1e0d98263eaeae1414d765cff6ec2562788d0f2fd777e3974798fbf37512cab1,14902075466939561726,1221,1020,1162687,8440,6580
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4b743a02-ef14-4c7d-8415-a04dc32913a0.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,2a29ad1a88bbe57a84fa3e391a15e78f57a26aafc4f2980b7e78a6d66475b9f2,14739947070133756136,1221,1012,677995,8441,6581
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4b7b5e21-cf16-451f-a59e-5d9c6735b1c5.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,b05e697670e53ebb643393376a1197968840456d314333feb0bfb33e8bb6382c,16494125754606674674,1349,1071,745806,8442,6582
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4b7b73f8-9397-44e8-8f99-8418ccabd4e3.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,9a0bbdab9ec3d7d6255d7d40f27c33d11da3ab489d8de03a4e6a16773a110b6a,14757889840851477656,1225,1013,992982,8443,6583
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4b941977-d280-47f9-a3d9-b5b8136895c1.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,6289c867d04bf001e66d8783570ef75606a49e08ecf5bffa7c7228b7bafdfc30,14766296508118531836,1349,1071,716669,8444,6584
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4ba9d5ca-f417-4db4-b22e-3c039b39e2d1.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,50481f4dffd91f7e99107640a5115bd97a6839ceca5b4dbc8b29a2295b1ea67a,15770189689580945150,1221,1013,705028,8445,6585
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4c254b52-dcd5-4955-ab6b-d5e3e88866a9.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,eed5a9af4fd5ea3cf22d3264c440805c83c512bf4a0ffc8c16d430f0631c5ff1,14757988042538938068,1349,1071,840101,8446,6586
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4c367c18-5ed2-49ca-ad8b-157d7726a1e9.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,7a2563ed78735a89d78ec09d8d5f91a50d9c726a53ad57612ea11f86e8962a0f,10132568231133560476,1225,1013,867401,8447,6587
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4c498ac9-b378-40ed-b14e-87bae1be0980.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,121df137444601d7d7f33a11d0dea897810e5300f9ed079e43ee1339c673ec89,11285490831343396024,1221,1011,714995,8448,6588
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4c836115-9431-4e5b-a29b-6ee3c5c7a147.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,996b8d629803a798818f04dde57b439ccba966f9cecf289061213fb8eb04381b,14757324486307319452,1225,1013,942494,8449,6589
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4cb630f1-e19d-43f9-a98b-c41d5a29681e.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,06f2a91e8e2a6535437cfa150403f604d55dd05e4fabaae6180544fff41a6228,13165138780249652990,1221,1011,850557,8450,6590
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4d0c095d-53f6-43b3-bc46-1014303b7ebe.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,094531403b4fe1b6a0d0433c46e137bb2433858fb41776b7b9614f8ab8bcb8d3,14739866116104204940,1349,1071,674553,8451,6591
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4d57f56c-ff31-4c6d-9669-5cf9ba627192.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,cf34a35b4d7dfc422e759b761c1fd31af95ba532aa454238cdc22c0fd236b3b0,11999293702104384130,1279,1023,640326,8452,6592
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4d6db51b-8476-4d3a-a9b9-df74974a6f41.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,0e6bd4132df922fdecc18f977c5f1befd707116da215bd5d495d18f2d87f263b,15626033786979589790,1221,1012,803665,8453,6593
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4d71623c-81cb-4148-8392-cbb39b8c349c.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,56a51bb39f54e6f7cc13aea0c4e0e4d8f504f945010a78c4dc094f3b48902cff,17070585930403675380,1349,1071,807147,8454,6594
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4dda3d17-28ff-4a4d-a65d-6202ae7cbd02.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,dc64672f449d844464bc6ada6919527f5ee9580b42cc8bc2133910a90465bfd3,13600482673753382578,1225,1015,766314,8455,6595
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4df05a1c-cb0a-45af-bd0d-60c7881b72ac.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,0fd020be25192fd3c20020ecd7a0f3788ea104d7e5ea8a9eafa9ecb915d67ed7,14757815712498331832,1349,1071,779572,8456,6596
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4e24f294-a757-44b4-a949-bd8fb25aab2c.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,201d993b120ea0665b098e2306129e33a268a67f7fdd3ba0f75a9b2c86982320,14739761680956157598,1349,1071,749685,8457,6597
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4eb35b7a-dcbe-41cb-9558-3ee165ce2dfc.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,805d4044847425a96778833c49890a71d9ef9936e6c7951adc1185c0a7c57e6b,9659742262405118620,1349,1071,726166,8458,6598
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4ebf4648-62a0-43a0-86d1-ee2cd72edf3f.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,2aaf0f41d5d07051ea28cb1f7d32473c41a4059c559b40c60c69cfd7cf7bc490,13598822024211921144,1225,1014,751243,8459,6599
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/4f6c21be-28bc-4d6b-abc1-b1a0d7bd677d.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,47e12c2ba9612cd0924790503cbececc627edf2cecf2ab2a3ddc0e3a605f8d35,16480526042556866204,1349,1071,781021,8460,6600
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/502ff268-6092-418a-8ede-c9625f4c1bc7.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,8bb6dc6acabe7b87c4b9ac90253bb156e4ea81060b21c0b2908bc760d2336873,4521367045656231478,1279,1023,663579,8461,6601
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/50569c26-bb7c-4af4-857c-e56ef86da46d.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,cfdd4bba7b5271e4e9cbceaa9691b3a8cd2ecfabf24aecd50529027da338fae9,10846369998449708164,1349,1071,736383,8462,6602
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/507e9051-9ea4-4952-a786-b0d9cf3ab53a.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,fc8f1a37325a7cc8a9caf7ce43e2f2c091c7a58675296ffb0e3be08c29e16a07,17507448864896399006,1220,1019,1095532,8463,6603
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/50a22aec-a93b-4e0b-978c-2896ffd42e12.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,918285b139a2e8b774bce3f732ca325794b8e8fc68c3b5eb2c2721207289a0f5,17054822821763399324,613,523,207879,8464,6604
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/517105c6-f585-4fa7-ae74-543447012b7c.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,9b004d75cc21d4af78ef43df7aa352293ae3be8ab7b43414525fde97562da1c7,14162780616796912382,1349,1071,760516,8465,6605
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/51a8c444-2238-42a1-990c-243444bb411e.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,74db78d75b8eb00129a24de48ebe6fa2f9bb7f4ee294b873f4a6260f7c35829b,9558406027295310040,1349,1071,731476,8466,6606
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/53101b85-a1c8-4b6d-a985-b43a9dd72b06.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,4dbc933f5c445b7563fe38471219765fee27d6856060e832c2ea7f940031c364,11285490865702938268,1225,1014,725997,8467,6607
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/53ab1469-6768-4945-961a-39818309194d.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,042a65604c2e58c2df9f04686bfe8564c2541946300b82e63799acc9fa6e1e51,17743688432827363576,1221,1011,1003196,8468,6608
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/53ee4208-524a-410a-8a00-c8cea3ca314d.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,cb6bad6090cb8ed47843293ab270e636e76c4178b785737ac8e362f034cc1a19,9558441228915948284,1349,1071,662215,8469,6609
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/5415f2ca-c086-443c-b5a6-d300cbdc83c5.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,6fd770b6ba2f4f419c2fa7c14acfdf30f4e215254cff253970da3580166245e7,14739734191953641666,1221,1020,1269298,8470,6610
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/549f3ff8-297b-4cba-a174-c86e5752b6f4.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,5b338d0f07daa1c6739cd8f5e158ec7ccfb0a6b8fe2b84c753e309cdc8e08b72,15878687807045025420,1349,1071,813896,8471,6611
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/551936eb-7be3-45c6-8b32-8a2499a770eb.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,df7974e3cf47424954c8e55b5f970855fe87c668b1a087e63ad4e4947a6158c4,14757961503733118200,1225,1013,825923,8472,6612
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/55d7dadf-08e4-4730-9aa6-0e1708042f87.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,b94041629a3567ff30b2629f8bef69428860de3a2e0bec57263481730c41370b,14469167095305338822,1221,1012,665389,8473,6613
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/56197cad-36d9-4463-bce1-516628053263.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,3b4e5e83c0d5953c914196e3cf15ec6706985918a54c65c302bb6eab5e9ba53a,11285615805182718890,1349,1071,692677,8474,6614
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/56693fcd-dad6-469f-bbe1-bf753b90f316.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,0e01c79159c2a8f64148c0d2a26315656494c6af20588156380c8e4280c8f94d,14757961486692487814,1221,1011,839154,8475,6615
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/572548a5-e22f-406c-880b-b184fb45c5eb.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,67a099a1afcb1a1a00b72dd94a9c4e49f1f36fe672c0ba5c609d7f27d3c92749,16638205671136294652,1221,1011,841399,8476,6616
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/575278e1-bb59-4b2d-8717-83d6fed160fd.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,6c50ee90059d854005be41ad52a91eca602a0778fb4a3c043e169926575a7e9a,9693439802444011182,1221,1011,861835,8477,6617
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/575a12a3-decc-4e7e-9d26-047d673212da.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,49978a0c413e38279bba7102733cbb038c9760ef4a02cf1cc4184a7470a85b0b,17353410287447957696,1225,1013,897416,8478,6618
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/57c69c7f-fb67-440a-b7d5-3a29d4574e2a.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,7f9bb3f9432493a0388bb23bf376cc0c2e94793e787416e9cfda2dc8a70f6975,16638238924351118492,1225,1015,744062,8479,6619
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/5827ccf4-ac87-4c19-8839-ee6b6a6791d1.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,d058aad080e2a569024552f120d1914ac63b5f7a6e9d3adda2b5a4bf0ef1b282,14766448784312299262,1221,1011,787572,8480,6620
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/584aba6d-22de-4a70-998b-85338c45e870.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,d527ee72f9b6f69da96ed9599a936ed5769773a68c00b1879cf454808bad1761,10850884688074960540,1221,1011,878638,8481,6621
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/58dd4b8a-988c-4f1c-b9ff-bb8e59dd630b.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,348754e2b35ca25dcc433296c2986de65ea37d4c75c2216eb8819f536851beb9,11303699500766260980,1225,1012,941276,8482,6622
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/594d0ca0-5b89-4fe8-934b-c5ee6d706b99.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,18c6af33d1faf402d605c5ca06f8f47daa8164ee1f5552c9f1ad5b02333a6079,18194116145469911786,1225,1012,907443,8483,6623
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/598d7a52-9c1d-4baa-9bf0-88d129138254.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,9a1cdf868212156bc4506e4fc22456a7f6a20d421411b00452212db7c2fd9317,15626045742267760382,1216,1012,766898,8484,6624
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/5a04d329-467e-4024-b623-73bd362e0f3c.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,40f1f4342219075d96048896b1908cc32c915f96d6d0fc2e1cf923c022c7fa17,16208719440905470902,1221,1011,735597,8485,6625
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/5a41a26c-0a5f-4b20-afd3-d6622cb6f4ff.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,6fe48c1961270b5db97e65696d7f582f4dc84cf78b9a87d97648a7ecae172ace,13303313242495958780,1221,1012,691108,8486,6626
labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/5b0cb276-2433-4cce-9704-4d6a7c9c27fd.jpg,upper-gi-tract,anatomical-landmarks,retroflex-stomach,upper-gi-tract/anatomical-landmarks/retroflex-stomach,c7a2030b23ebe01d4a864c6673c294ed43dace1419beb85a5ce3e4722db1737e,11285067221987556548,1221,1012,747941,8487,6627
